,Rainfall,LakeLevel,AverageGate,FlowRate,y_step_1,y_step_2,y_step_3
2019-09-23,0.0,279.09730998131835,399.0,20.353953194871373,399.0,399.0,399.0
2019-09-24,11.338028169014084,279.1084220376301,399.0,20.43277273630799,399.0,399.0,370.0
2019-09-25,5.915492957746478,279.11307576060847,399.0,20.4590708450383,399.0,370.0,370.0
2019-09-26,0.9859154929577464,279.11614615025354,370.0,19.468539017179975,370.0,370.0,370.0
2019-09-27,0.4929577464788732,279.1252582065652,370.0,19.507296607702486,370.0,370.0,370.0
2019-09-28,0.0,279.1271619295436,370.0,19.57195145147993,370.0,370.0,370.0
2019-09-29,0.0,279.1306625010153,370.0,19.59783607941137,370.0,370.0,370.0
2019-09-30,22.676056338028168,279.1489277088337,370.0,19.844369370146957,370.0,370.0,370.0
2019-10-01,2.9577464788732395,279.16337309847876,370.0,19.97457835303199,370.0,370.0,370.0
2019-10-02,2.9577464788732395,279.16215182145714,370.0,19.98761493042924,370.0,370.0,370.0
2019-10-03,0.0,279.1670555444355,370.0,20.0397988371068,370.0,370.0,370.0
2019-10-04,0.0,279.16854260074723,370.0,20.0397988371068,370.0,370.0,370.0
2019-10-05,0.0,279.16857132372564,370.0,20.052854208747053,370.0,370.0,370.0
2019-10-06,5.422535211267605,279.177850046704,370.0,20.0920328445688,370.0,370.0,370.0
2019-10-07,0.0,279.1788371030157,370.0,20.13124277192377,370.0,370.0,370.0
2019-10-08,0.4929577464788732,279.17782415932743,370.0,20.105100734965713,370.0,370.0,550.0
2019-10-09,0.0,279.1761862156391,370.0,22.82162520095378,370.0,550.0,550.0
2019-10-10,4.436619718309858,279.1717149386175,550.0,25.591428011740284,550.0,550.0,550.0
2019-10-11,38.943661971830984,279.18420199492925,550.0,25.94940153050373,550.0,550.0,550.0
2019-10-12,3.450704225352112,279.18835571790765,550.0,26.035588536973272,550.0,550.0,550.0
2019-10-13,2.957746478873239,279.1788011075527,550.0,25.87765800333013,550.0,550.0,549.0
2019-10-14,2.464788732394366,279.1769548305311,550.0,25.820317043004756,550.0,549.0,549.0
2019-10-15,40.91549295774647,279.1845668868428,549.0,30.372158484376275,549.0,549.0,549.0
2019-10-16,0.4929577464788732,279.1811789431545,549.0,25.992486261661817,549.0,549.0,549.0
2019-10-17,0.0,279.16991599946624,549.0,25.748708217258958,549.0,549.0,549.0
2019-10-18,0.0,279.1669447224446,549.0,25.605707537078167,549.0,549.0,549.0
2019-10-19,2.464788732394366,279.1631817787563,549.0,25.448744396348527,549.0,549.0,549.0
2019-10-20,0.0,279.1555855017347,549.0,25.36327885936932,549.0,549.0,499.0
2019-10-21,0.9859154929577464,279.14382255804645,549.0,25.206868749582384,549.0,499.0,449.0
2019-10-22,1.4788732394366195,279.13318461435813,499.0,23.801378253756923,499.0,449.0,399.0
2019-10-23,3.4507042253521125,279.13775500400317,449.0,22.385014881205407,449.0,399.0,399.0
2019-10-24,0.4929577464788732,279.1312420603149,399.0,20.74917128401643,399.0,399.0,379.0
2019-10-25,0.0,279.13331244995993,399.0,20.70952513307806,399.0,379.0,379.0
2019-10-26,0.0,279.133757839605,379.0,20.013700619021197,379.0,379.0,379.0
2019-10-27,0.0,279.1328698959167,379.0,20.0397988371068,379.0,379.0,379.0
2019-10-28,1.9718309859154928,279.1368986188951,379.0,20.026749728063997,379.0,379.0,379.0
2019-10-29,0.9859154929577464,279.1379672478724,379.0,20.065909580387306,379.0,379.0,379.0
2019-10-30,0.0,279.1334583333333,379.0,20.013700619021197,379.0,379.0,379.0
2019-10-31,0.0,279.13366666666667,379.0,19.98761493042924,379.0,379.0,379.0
2019-11-01,0.0,279.127875,379.0,19.948511467290643,379.0,379.0,379.0
2019-11-02,0.0,279.125375,379.0,19.883397557149607,379.0,379.0,379.0
2019-11-03,0.0,279.1202916666667,379.0,19.883397557149607,379.0,379.0,379.0
2019-11-04,0.0,279.12216666666666,379.0,19.870386068916698,379.0,379.0,379.0
2019-11-05,0.0,279.11579166666667,379.0,19.805366298262843,379.0,379.0,379.0
2019-11-06,0.0,279.11608333333334,379.0,19.79237364962193,379.0,379.0,379.0
2019-11-07,0.0,279.116625,379.0,19.70150053699748,379.0,379.0,379.0
2019-11-08,0.0,279.11270833333333,379.0,19.675565539472142,379.0,379.0,379.0
2019-11-09,0.0,279.10949999999997,379.0,19.57195145147993,379.0,379.0,549.0
2019-11-10,45.8450704225352,279.1500833333333,379.0,20.38021390699737,379.0,549.0,549.0
2019-11-11,4.436619718309858,279.1780416666666,549.0,25.67716974247138,549.0,549.0,549.0
2019-11-12,0.9859154929577464,279.1595,549.0,25.334813886039505,549.0,549.0,549.0
2019-11-13,0.0,279.14025,549.0,25.03664474385878,549.0,549.0,549.0
2019-11-14,4.929577464788732,279.130375,549.0,24.824461332448067,549.0,549.0,549.0
2019-11-15,0.0,279.11004166666663,549.0,24.44421446364144,549.0,549.0,299.0
2019-11-16,0.0,279.09825,549.0,22.649245072134754,549.0,299.0,299.0
2019-11-17,0.0,279.1030416666667,299.0,16.619481899275094,299.0,299.0,299.0
2019-11-18,12.816901408450702,279.1120833333333,299.0,16.729258820562585,299.0,299.0,299.0
2019-11-19,0.0,279.11970833333334,299.0,16.790363514745653,299.0,299.0,299.0
2019-11-20,0.9859154929577464,279.12125,299.0,16.753690195202413,299.0,299.0,299.0
2019-11-21,0.0,279.1222916666666,299.0,16.753690195202413,299.0,299.0,299.0
2019-11-22,0.0,279.12304166666667,299.0,16.778134699893943,299.0,299.0,299.0
2019-11-23,0.0,279.12420833333334,299.0,16.765912447548178,299.0,299.0,299.0
2019-11-24,0.0,279.1265833333333,299.0,16.753690195202413,299.0,299.0,299.0
2019-11-25,0.0,279.12804166666666,299.0,16.778134699893943,299.0,299.0,299.0
2019-11-26,0.4929577464788732,279.13237499999997,299.0,16.802592329597363,299.0,299.0,299.0
2019-11-27,0.0,279.13012499999996,299.0,16.802592329597363,299.0,299.0,299.0
2019-11-28,0.0,279.1297083333333,299.0,16.802592329597363,299.0,299.0,299.0
2019-11-29,0.0,279.13029166666666,299.0,16.778134699893943,299.0,299.0,299.0
2019-11-30,0.4929577464788732,279.1290833333333,299.0,16.753690195202413,299.0,299.0,299.0
2019-12-01,9.36619718309859,279.13870833333334,299.0,16.827063079279252,299.0,299.0,299.0
2019-12-02,4.436619718309859,279.15054166666664,299.0,16.949613451656422,299.0,299.0,299.0
2019-12-03,14.295774647887324,279.1613333333333,299.0,17.03559509614493,299.0,299.0,299.0
2019-12-04,0.0,279.1614583333333,299.0,17.121733610544435,299.0,299.0,299.0
2019-12-05,0.0,279.15679166666666,299.0,17.08479844179749,299.0,299.0,299.0
2019-12-06,0.0,279.1535,299.0,17.023300794113055,299.0,299.0,299.0
2019-12-07,1.9718309859154928,279.1585833333333,299.0,17.08479844179749,299.0,299.0,299.0
2019-12-08,17.253521126760564,279.1707916666667,299.0,17.171028369395646,299.0,299.0,299.0
2019-12-09,2.9577464788732395,279.17829166666667,299.0,17.393499956341177,299.0,299.0,299.0
2019-12-10,0.0,279.172875,299.0,17.35634975702648,299.0,299.0,299.0
2019-12-11,0.5303030303030305,279.165125,299.0,17.294493472345756,299.0,299.0,299.0
2019-12-12,14.31818181818182,279.16795833333333,299.0,17.282133931562676,299.0,299.0,299.0
2019-12-13,0.5303030303030305,279.17075,299.0,17.33159813358295,299.0,299.0,299.0
2019-12-14,0.0,279.1645,299.0,17.26977439077959,299.0,299.0,299.0
2019-12-15,0.0,279.159375,299.0,17.220375309279504,299.0,299.0,299.0
2019-12-16,16.439393939393945,279.161875,299.0,17.19569531917443,299.0,299.0,400.0
2019-12-17,24.92424242424243,279.18233333333336,299.0,17.26977439077959,299.0,400.0,400.0
2019-12-18,2.6515151515151523,279.17516666666666,400.0,21.22711785035281,400.0,400.0,400.0
2019-12-19,0.0,279.16254166666664,400.0,21.187137515045883,400.0,400.0,400.0
2019-12-20,4.772727272727274,279.15433333333334,400.0,21.04077345837275,400.0,400.0,400.0
2019-12-21,0.0,279.1451666666666,400.0,21.04077345837275,400.0,400.0,400.0
2019-12-22,0.0,279.13054166666666,400.0,20.868283434537684,400.0,400.0,400.0
2019-12-23,0.0,279.12,400.0,20.7359538311777,400.0,400.0,400.0
2019-12-24,4.772727272727273,279.11066666666665,400.0,20.5907481607926,400.0,400.0,350.0
2019-12-25,35.53030303030305,279.1116666666667,400.0,20.48538141085734,400.0,350.0,350.0
2019-12-26,21.212121212121218,279.1705416666667,350.0,19.429812979018266,350.0,350.0,350.0
2019-12-27,0.0,279.174125,350.0,19.53314971847673,350.0,350.0,350.0
2019-12-28,0.0,279.16299999999995,350.0,19.41690850808264,350.0,350.0,350.0
2019-12-29,0.0,279.157625,350.0,19.36532851807708,350.0,350.0,350.0
2019-12-30,0.0,279.14687499999997,350.0,19.262320237016365,350.0,350.0,350.0
2019-12-31,0.0,279.15304166666664,350.0,19.24946001680552,350.0,350.0,350.0
2020-01-01,0.0,279.1455833333333,350.0,19.22374590680237,350.0,350.0,350.0
2020-01-02,0.0,279.1310833333333,350.0,19.1338446878968,350.0,350.0,299.0
2020-01-03,0.0,279.12466666666666,350.0,18.980092475945213,350.0,299.0,299.0
2020-01-04,0.0,279.112375,299.0,16.986457122884737,299.0,299.0,299.0
2020-01-05,0.0,279.1089583333333,299.0,16.888298958219153,299.0,299.0,299.0
2020-01-06,0.0,279.09454166666666,299.0,16.778134699893943,299.0,299.0,299.0
2020-01-07,0.0,279.09575,299.0,16.778134699893943,299.0,299.0,299.0
2020-01-08,0.0,279.1007916666667,299.0,16.753690195202413,299.0,299.0,299.0
2020-01-09,0.0,279.0933333333333,299.0,16.7414745078825,299.0,299.0,299.0
2020-01-10,0.0,279.086125,299.0,16.68043548163105,299.0,299.0,299.0
2020-01-11,0.0,279.08733333333333,299.0,16.656043527452077,299.0,299.0,299.0
2020-01-12,0.0,279.0865416666667,299.0,16.656043527452077,299.0,299.0,299.0
2020-01-13,0.0,279.08029166666665,299.0,16.607299074999606,299.0,299.0,299.0
2020-01-14,6.363636363636365,279.08029166666665,299.0,16.607299074999606,299.0,299.0,299.0
2020-01-15,0.0,279.07529166666666,299.0,16.546444188276833,299.0,299.0,299.0
2020-01-16,0.0,279.0681666666666,299.0,16.509968135993603,299.0,299.0,299.0
2020-01-17,0.0,279.0599583333333,299.0,16.412848090172147,299.0,299.0,299.0
2020-01-18,0.0,279.052125,299.0,16.352256953122776,299.0,299.0,299.0
2020-01-19,0.0,279.04654166666666,299.0,16.303842183276778,299.0,299.0,299.0
2020-01-20,0.0,279.042125,299.0,16.291745101125567,299.0,299.0,249.0
2020-01-21,0.0,279.0396666666666,299.0,16.21924199139289,299.0,249.0,249.0
2020-01-22,0.0,279.03816666666665,249.0,14.19206513831101,249.0,249.0,230.0
2020-01-23,0.0,279.0330833333333,249.0,14.16908298609108,249.0,230.0,230.0
2020-01-24,0.0,279.03524999999996,230.0,13.193910606220712,230.0,230.0,230.0
2020-01-25,0.0,279.0375833333333,230.0,13.21629729545187,230.0,230.0,230.0
2020-01-26,0.0,279.0409583333333,230.0,13.238697960872864,230.0,230.0,230.0
2020-01-27,0.0,279.04404166666666,230.0,13.261112596252676,230.0,230.0,230.0
2020-01-28,0.0,279.03912499999996,230.0,13.261112596252676,230.0,230.0,230.0
2020-01-29,0.0,279.03608333333335,230.0,13.238697960872864,230.0,230.0,230.0
2020-01-30,0.0,279.03375,230.0,13.21629729545187,230.0,230.0,230.0
2020-01-31,0.0,279.0222083333333,230.0,13.193910606220712,230.0,230.0,230.0
2020-02-01,0.0,279.027625,230.0,13.171537899420011,230.0,230.0,230.0
2020-02-02,0.0,279.0154583333333,230.0,13.149179181299669,230.0,230.0,230.0
2020-02-03,0.0,279.014375,230.0,13.138006819709476,230.0,230.0,230.0
2020-02-04,0.0,279.022,230.0,13.126834458119284,230.0,230.0,230.0
2020-02-05,0.0,279.013875,230.0,13.0598843209558,230.0,230.0,219.0
2020-02-06,0.0,279.0059166666667,230.0,13.0598843209558,230.0,219.0,219.0
2020-02-07,0.0,279.002625,219.0,12.5727832407541,219.0,219.0,219.0
2020-02-08,1.060606060606061,279.00308333333334,219.0,12.5727832407541,219.0,219.0,219.0
2020-02-09,0.0,279.001,219.0,12.55080461483736,219.0,219.0,199.0
2020-02-10,0.0,278.999125,219.0,12.528840156552825,219.0,199.0,199.0
2020-02-11,0.0,278.99925,199.0,11.66195548952702,199.0,199.0,199.0
2020-02-12,0.0,278.9999583333333,199.0,11.640577652636123,199.0,199.0,199.0
2020-02-13,0.0,278.997375,199.0,11.640577652636123,199.0,199.0,199.0
2020-02-14,0.0,278.99899999999997,199.0,11.640577652636123,199.0,199.0,199.0
2020-02-15,0.0,278.99783333333335,199.0,11.6192142670522,199.0,199.0,199.0
2020-02-16,0.5303030303030305,278.99921739130434,199.0,11.6192142670522,199.0,199.0,199.0
2020-02-17,0.0,278.99916666666667,199.0,11.640577652636123,199.0,199.0,199.0
2020-02-18,0.0,278.997875,199.0,11.640577652636123,199.0,199.0,299.0
2020-02-19,0.0,278.9984583333333,199.0,12.804414309747749,199.0,299.0,299.0
2020-02-20,0.0,278.99666666666667,299.0,12.970813781980722,299.0,299.0,299.0
2020-02-21,1.5909090909090915,278.995,299.0,12.948581244810953,299.0,299.0,299.0
2020-02-22,5.3030303030303045,278.9938333333333,299.0,12.937472002079739,299.0,299.0,280.0
2020-02-23,1.060606060606061,278.98579166666667,299.0,12.926362759348525,299.0,280.0,280.0
2020-02-24,0.0,278.97999999999996,280.0,12.114216054154236,280.0,280.0,280.0
2020-02-25,0.0,278.97729166666664,280.0,12.1576183869447,280.0,280.0,280.0
2020-02-26,0.0,278.97641666666664,280.0,12.135910073750331,280.0,280.0,280.0
2020-02-27,0.0,278.97495833333335,280.0,12.135910073750331,280.0,280.0,280.0
2020-02-28,0.0,278.97316666666666,280.0,12.135910073750331,280.0,280.0,280.0
2020-02-29,0.0,278.96683333333334,280.0,12.114216054154236,280.0,280.0,280.0
2020-03-01,0.0,278.9674166666667,280.0,12.07087092271064,280.0,280.0,280.0
2020-03-02,0.0,278.9651666666667,280.0,12.04921982436712,280.0,280.0,280.0
2020-03-03,0.0,278.96358333333336,280.0,12.04921982436712,280.0,280.0,280.0
2020-03-04,18.6040378782711,278.97475000000003,280.0,12.201077867238835,280.0,280.0,280.0
2020-03-05,0.8088712121212112,278.98558333333335,280.0,12.255484281627869,280.0,280.0,280.0
2020-03-06,0.0,278.9791666666667,280.0,12.190209427125563,280.0,280.0,280.0
2020-03-07,0.0,278.9732916666667,280.0,12.135910073750331,280.0,280.0,280.0
2020-03-08,0.0,278.9685,280.0,12.103376194523197,280.0,280.0,280.0
2020-03-09,12.397683397683396,278.9696666666667,280.0,12.092536334892158,280.0,280.0,280.0
2020-03-10,0.4768339768339768,278.97133333333335,280.0,12.1576183869447,280.0,280.0,280.0
2020-03-11,0.0,278.972625,280.0,12.146764230347515,280.0,280.0,280.0
2020-03-12,0.0,278.97274999999996,280.0,12.135910073750331,280.0,280.0,280.0
2020-03-13,0.0,278.9674166666667,280.0,12.103376194523197,280.0,280.0,280.0
2020-03-14,0.4768339768339768,278.9629166666667,280.0,12.04921982436712,280.0,280.0,280.0
2020-03-15,0.0,278.9610833333333,280.0,12.04921982436712,280.0,280.0,280.0
2020-03-16,0.0,278.95829166666664,280.0,12.027583046629816,280.0,280.0,280.0
2020-03-17,0.0,278.9485833333333,280.0,12.00596059627794,280.0,280.0,280.0
2020-03-18,0.0,278.9435833333333,280.0,11.919614204690246,280.0,280.0,280.0
2020-03-19,0.0,278.93783333333334,280.0,11.855005182355391,280.0,280.0,280.0
2020-03-20,0.0,278.931125,280.0,11.833497596452858,280.0,280.0,280.0
2020-03-21,0.0,278.931125,280.0,11.81200439944308,280.0,280.0,280.0
2020-03-22,1.834996703925537,278.93216666666666,280.0,11.833497596452858,280.0,280.0,280.0
2020-03-23,16.969241924380583,278.94054166666666,280.0,11.87652715027216,280.0,280.0,280.0
2020-03-24,0.7343243243243229,278.9495,280.0,12.027583046629816,280.0,280.0,280.0
2020-03-25,0.0,278.9485,280.0,12.00596059627794,280.0,280.0,280.0
2020-03-26,0.0,278.94754166666667,280.0,11.995156538189736,280.0,280.0,280.0
2020-03-27,4.2915057915057915,278.95033333333333,280.0,11.995156538189736,280.0,280.0,280.0
2020-03-28,1.4305019305019306,278.9515416666666,280.0,12.027583046629816,280.0,280.0,280.0
2020-03-29,0.0,278.9495,280.0,12.00596059627794,280.0,280.0,280.0
2020-03-30,10.013513513513514,278.95591666666667,280.0,12.07087092271064,280.0,280.0,280.0
2020-03-31,0.4768339768339768,278.96162499999997,280.0,12.092536334892158,280.0,280.0,280.0
2020-04-01,0.0,278.96254166666665,280.0,12.114216054154236,280.0,280.0,280.0
2020-04-02,0.0,278.9624166666667,280.0,12.0817036288014,280.0,280.0,280.0
2020-04-03,0.0,278.95979166666666,280.0,12.0817036288014,280.0,280.0,280.0
2020-04-04,0.0,278.95983333333334,280.0,12.04921982436712,280.0,280.0,280.0
2020-04-05,0.0,278.957875,280.0,12.038401435498468,280.0,280.0,280.0
2020-04-06,0.0,278.95454166666667,280.0,12.00596059627794,280.0,280.0,280.0
2020-04-07,0.0,278.953,280.0,12.00596059627794,280.0,280.0,280.0
2020-04-08,2.861003861003861,278.95262499999995,280.0,11.984352480101531,280.0,280.0,280.0
2020-04-09,0.0,278.9490416666667,280.0,11.984352480101531,280.0,280.0,280.0
2020-04-10,0.0,278.94683333333336,280.0,11.984352480101531,280.0,280.0,280.0
2020-04-11,0.0,278.946125,280.0,11.9627587049016,280.0,280.0,280.0
2020-04-12,1.9073359073359073,278.9474166666667,280.0,11.94117927749019,280.0,280.0,280.0
2020-04-13,11.444015444015442,278.965625,280.0,12.114216054154236,280.0,280.0,280.0
2020-04-14,1.4305019305019304,278.965375,280.0,12.114216054154236,280.0,280.0,280.0
2020-04-15,0.0,278.963125,280.0,12.07087092271064,280.0,280.0,280.0
2020-04-16,0.0,278.95991666666663,280.0,12.07087092271064,280.0,280.0,280.0
2020-04-17,11.92084942084942,278.96875,280.0,12.114216054154236,280.0,280.0,280.0
2020-04-18,1.4305019305019306,278.98449999999997,280.0,12.201077867238835,280.0,280.0,280.0
2020-04-19,0.4768339768339768,278.98775,280.0,12.211953444079835,280.0,280.0,280.0
2020-04-20,0.4768339768339768,278.990375,280.0,12.222829020920836,280.0,280.0,280.0
2020-04-21,0.0,278.9923333333333,280.0,12.222829020920836,280.0,280.0,280.0
2020-04-22,0.0,278.9927916666667,280.0,12.222829020920836,280.0,280.0,280.0
2020-04-23,0.0,278.99466680509414,280.0,12.222829020920836,280.0,280.0,280.0
2020-04-24,0.0,278.99470833333334,280.0,12.244594441365397,280.0,280.0,280.0
2020-04-25,0.0,278.991125,280.0,12.201077867238835,280.0,280.0,280.0
2020-04-26,0.0,278.99125,280.0,12.211953444079835,280.0,280.0,280.0
2020-04-27,0.0,278.9925416666667,280.0,12.201077867238835,280.0,280.0,280.0
2020-04-28,0.0,278.99224999999996,280.0,12.201077867238835,280.0,280.0,280.0
2020-04-29,0.0,278.99245833333333,280.0,12.179340987012289,280.0,280.0,280.0
2020-04-30,0.0,278.99220833333334,280.0,12.190209427125563,280.0,280.0,280.0
2020-05-01,0.0,278.98954166666664,280.0,12.190209427125563,280.0,280.0,280.0
2020-05-02,2.384169884169884,278.9934583333333,280.0,12.179340987012289,280.0,280.0,280.0
2020-05-03,51.4980694980695,279.0336956521739,280.0,12.397351293859291,280.0,280.0,280.0
2020-05-04,18.596525096525095,279.09375,280.0,12.926362759348525,280.0,280.0,280.0
2020-05-05,0.9536679536679536,279.09470833333336,280.0,12.881967968979348,280.0,280.0,280.0
2020-05-06,0.9536679536679536,279.0962916666667,280.0,12.904158331949418,280.0,280.0,300.0
2020-05-07,0.0,279.09208333333333,280.0,12.881967968979348,280.0,300.0,300.0
2020-05-08,0.0,279.08975,300.0,13.55377130436541,300.0,300.0,300.0
2020-05-09,0.0,279.0936666666667,300.0,13.53117562228983,300.0,300.0,300.0
2020-05-10,0.0,279.09441666666663,300.0,13.53117562228983,300.0,300.0,300.0
2020-05-11,0.0,279.09441666666663,300.0,13.55377130436541,300.0,300.0,300.0
2020-05-12,0.0,279.0944583333333,300.0,13.55377130436541,300.0,300.0,300.0
2020-05-13,0.0,279.0927083333333,300.0,13.53117562228983,300.0,300.0,300.0
2020-05-14,0.0,279.0876666666667,300.0,13.50859383001873,300.0,300.0,300.0
2020-05-15,0.0,279.0862916666667,300.0,13.50859383001873,300.0,300.0,300.0
2020-05-16,0.0,279.0840416666667,300.0,13.486025933662424,300.0,300.0,300.0
2020-05-17,0.0,279.0837916666667,300.0,13.47474893650137,300.0,300.0,300.0
2020-05-18,0.0,279.0804166666667,300.0,13.440931853181135,300.0,300.0,300.0
2020-05-19,0.0,279.0772083333333,300.0,13.440931853181135,300.0,300.0,300.0
2020-05-20,0.0,279.07308333333333,300.0,13.39589342991192,300.0,300.0,300.0
2020-05-21,0.0,279.07166666666666,300.0,13.39589342991192,300.0,300.0,300.0
2020-05-22,0.0,279.0690416666667,300.0,13.373395105105232,300.0,300.0,300.0
2020-05-23,0.0,279.06620833333335,300.0,13.350910713068174,300.0,300.0,300.0
2020-05-24,13.35135135135135,279.07279166666666,300.0,13.373395105105232,300.0,300.0,300.0
2020-05-25,23.364864864864867,279.1184583333333,300.0,13.780490726585876,300.0,300.0,300.0
2020-05-26,0.0,279.12354166666665,300.0,13.780490726585876,300.0,300.0,300.0
2020-05-27,0.0,279.123,300.0,13.712329482060897,300.0,300.0,0.0
2020-05-28,0.0,279.1222916666667,300.0,13.68963674168008,300.0,0.0,0.0
2020-05-29,0.0,279.1242916666667,0.0,12.277271088857209,0.0,0.0,0.0
2020-05-30,0.0,279.1211666666667,0.0,16.704840581021106,0.0,0.0,0.0
2020-05-31,0.0,279.1070833333333,0.0,20.393350497941725,0.0,0.0,0.0
2020-06-01,32.9015444015444,279.10075,0.0,20.27524591943868,0.0,0.0,0.0
2020-06-02,0.4768339768339768,279.109125,0.0,20.551213852813312,0.0,0.0,0.0
2020-06-03,15.735521235521231,279.1094166666667,0.0,16.473525035752772,0.0,0.0,0.0
2020-06-04,4.768339768339768,279.14237499999996,0.0,16.7414745078825,0.0,0.0,0.0
2020-06-05,5.529543440049278,279.1464583333333,0.0,16.753690195202413,0.0,0.0,0.0
2020-06-06,0.0,279.143375,0.0,16.814827704438308,0.0,0.0,0.0
2020-06-07,0.0,279.13775,0.0,16.753690195202413,0.0,0.0,0.0
2020-06-08,0.0,279.13075,0.0,16.656043527452077,0.0,0.0,0.0
2020-06-09,0.0,279.1238333333333,0.0,16.656043527452077,0.0,0.0,399.0
2020-06-10,0.0,279.1188333333333,0.0,17.436725000106115,0.0,399.0,399.0
2020-06-11,0.0,279.1073333333333,399.0,18.34439286644404,399.0,399.0,399.0
2020-06-12,0.0,279.0957916666667,399.0,18.20561333433735,399.0,399.0,399.0
2020-06-13,0.0,279.0900833333333,399.0,18.16782973523192,399.0,399.0,399.0
2020-06-14,0.0,279.0796666666667,399.0,18.04209870519801,399.0,399.0,399.0
2020-06-15,0.0,279.07104166666664,399.0,17.94174562779013,399.0,399.0,399.0
2020-06-16,0.0,279.06266666666664,399.0,17.891646441954073,399.0,399.0,399.0
2020-06-17,0.0,279.05541666666664,399.0,17.79160296598678,399.0,399.0,750.0
2020-06-18,28.98054474708172,279.0617916666667,399.0,17.77911368035981,399.0,750.0,750.0
2020-06-19,31.014267185473418,279.09566666666666,750.0,25.520048009822933,750.0,750.0,750.0
2020-06-20,4.5758754863813245,279.11354166666666,750.0,25.920695926228053,750.0,750.0,750.0
2020-06-21,0.0,279.0894583333333,750.0,25.577142614356887,750.0,750.0,750.0
2020-06-22,0.0,279.069,750.0,25.306360688007192,750.0,750.0,750.0
2020-06-23,0.0,279.0515833333333,750.0,24.90925427971263,750.0,750.0,750.0
2020-06-24,1.525291828793775,279.0407083333333,750.0,24.62702563788638,750.0,750.0,750.0
2020-06-25,13.727626459143973,279.029875,750.0,24.43017125478292,750.0,750.0,750.0
2020-06-26,4.5758754863813245,279.02275,750.0,24.331963926642494,750.0,750.0,750.0
2020-06-27,35.08171206225682,279.03416666666664,750.0,24.500411067250752,750.0,750.0,750.0
2020-06-28,2.5421530479896246,279.0568333333333,750.0,25.03664474385878,750.0,750.0,750.0
2020-06-29,4.5758754863813245,279.04908333333333,750.0,24.866845972830433,750.0,750.0,750.0
2020-06-30,0.0,279.0335,750.0,24.71156982595688,750.0,750.0,750.0
2020-07-01,0.0,279.01479166666667,750.0,24.34598334752888,750.0,750.0,750.0
2020-07-02,0.0,278.9984583333333,750.0,24.066130999612312,750.0,750.0,449.0
2020-07-03,0.0,278.98808333333335,750.0,23.829196300950663,750.0,449.0,449.0
2020-07-04,0.0,278.9855416666667,449.0,17.34397069258534,449.0,449.0,449.0
2020-07-05,11.693904020752274,278.9975,449.0,17.430682658437316,449.0,449.0,449.0
2020-07-06,37.11543450064852,279.049,449.0,18.092358954540632,449.0,449.0,470.0
2020-07-07,7.118028534370948,279.0656666666667,449.0,18.509100314658948,449.0,470.0,490.0
2020-07-08,3.559014267185475,279.07666666666665,470.0,18.890616445306463,470.0,490.0,490.0
2020-07-09,0.0,279.080125,490.0,19.44271744995389,490.0,490.0,490.0
2020-07-10,0.0,279.0802083333333,490.0,19.44271744995389,490.0,490.0,490.0
2020-07-11,0.0,279.08175,490.0,19.41690850808264,490.0,490.0,490.0
2020-07-12,0.0,279.0835,490.0,19.44271744995389,490.0,490.0,490.0
2020-07-13,4.5758754863813245,279.087625,490.0,19.468539017179975,490.0,490.0,490.0
2020-07-14,2.0337224383917,279.09479166666665,490.0,19.57195145147993,490.0,490.0,490.0
2020-07-15,8.643320363164724,279.10158333333334,490.0,19.649643127785197,490.0,490.0,490.0
2020-07-16,10.677042801556423,279.11266666666666,490.0,19.77938100098101,490.0,490.0,490.0
2020-07-17,7.118028534370949,279.1204583333333,490.0,19.85737458068379,490.0,490.0,490.0
2020-07-18,5.084306095979249,279.123875,490.0,19.870386068916698,490.0,490.0,490.0
2020-07-19,2.5421530479896246,279.1309166666667,490.0,19.961541775634743,490.0,490.0,0.0
2020-07-20,1.525291828793775,279.13512499999996,490.0,19.97457835303199,490.0,0.0,0.0
2020-07-21,21.862516212710773,279.16445833333336,0.0,20.380238846525252,0.0,0.0,600.0
2020-07-22,4.5758754863813245,279.17087499999997,0.0,22.303497817898407,0.0,600.0,600.0
2020-07-23,0.0,279.16295833333334,600.0,22.891970801542765,600.0,600.0,600.0
2020-07-24,1.01686121919585,279.16016666666667,600.0,23.870944313202628,600.0,600.0,600.0
2020-07-25,0.0,279.15304166666664,600.0,23.75967213179027,600.0,600.0,600.0
2020-07-26,0.0,279.1408333333333,600.0,23.6347214800736,600.0,600.0,600.0
2020-07-27,0.0,279.133,600.0,23.537702854856693,600.0,600.0,600.0
2020-07-28,0.0,279.126375,600.0,23.371730031352406,600.0,600.0,600.0
2020-07-29,0.0,279.1189166666667,600.0,23.30270394462211,600.0,600.0,600.0
2020-07-30,0.0,279.11075,600.0,23.178642404297044,600.0,600.0,600.0
2020-07-31,0.0,279.10720833333335,600.0,23.041084226259372,600.0,600.0,449.0
2020-08-01,1.01686121919585,279.1025416666667,600.0,22.94497457413111,600.0,449.0,449.0
2020-08-02,0.0,279.0984583333333,449.0,18.82679766869805,449.0,449.0,449.0
2020-08-03,0.0,279.0952916666667,449.0,18.839556333157077,449.0,449.0,449.0
2020-08-04,0.0,279.09566666666666,449.0,18.852314997616105,449.0,449.0,449.0
2020-08-05,0.0,279.09679166666666,449.0,18.852314997616105,449.0,449.0,449.0
