,Rainfall,LakeLevel,AverageGate,y_step_1,y_step_2,y_step_3
2019-08-04,-0.08268615220538506,0.31143322744092494,-0.15648136759415368,399.0,399.0,399.0
2019-08-05,-0.18926195679539434,-0.2176171832046442,-0.28342272610610525,399.0,399.0,399.0
2019-08-06,-0.19150516151320185,-0.31213176251166547,-0.33618120242139055,399.0,399.0,399.0
2019-08-07,-0.1782501328611899,-0.3175462913651064,-0.36317187848887794,399.0,399.0,399.0
2019-08-08,0.04091698997460398,0.26094274588259686,-0.40816942192342714,399.0,399.0,399.0
2019-08-09,0.1476710205375962,0.36048128978604893,-0.5395589807780976,399.0,399.0,399.0
2019-08-10,0.199773433292857,0.24376714217999346,-0.7029792289697129,399.0,399.0,550.0
2019-08-11,0.6433840158925226,1.0168662809305216,-1.033023197869234,399.0,550.0,550.0
2019-08-12,0.7580034083381658,0.2589737088408325,-0.7639201258243657,550.0,550.0,550.0
2019-08-13,0.7120439844500619,-0.05626054827959136,-0.8709765992313063,550.0,550.0,550.0
2019-08-14,0.527798787035712,-0.6012993444500218,-0.8684260416110232,550.0,550.0,550.0
2019-08-15,0.46338442286338344,-0.6227022588283241,-0.7659248015462756,550.0,550.0,550.0
2019-08-16,0.39512102530511495,-0.5948174352329366,-0.626922819797887,550.0,550.0,550.0
2019-08-17,0.44916094159517467,-0.2351685161073634,-0.5076572131702534,550.0,550.0,550.0
2019-08-18,0.3187007100499295,-0.51588515178687,-0.44264812664581143,550.0,550.0,550.0
2019-08-19,0.2403685657928526,-0.5316028108690037,-0.31180667670992596,550.0,550.0,550.0
2019-08-20,0.2963967363802169,-0.1727660710712435,-0.1965896714914028,550.0,550.0,550.0
2019-08-21,0.746405557418745,0.8840121688209733,-0.3676834445469249,550.0,550.0,550.0
2019-08-22,0.5479365795854358,0.10620636813798512,-0.4794851382696991,550.0,550.0,550.0
2019-08-23,0.6080430594458832,0.12936900439364635,-0.5732144086125595,550.0,550.0,550.0
2019-08-24,0.3444205407116439,-0.5741068623687187,-0.5236834838407144,550.0,550.0,550.0
2019-08-25,0.2827846574798334,-0.5489293032002365,-0.3981768401269901,550.0,550.0,550.0
2019-08-26,0.2328743995282198,-0.48082607746086725,-0.26788349910896886,550.0,550.0,550.0
2019-08-27,0.15686188528526765,-0.4974912790923624,-0.14176541748493965,550.0,550.0,550.0
2019-08-28,0.0972142563512138,-0.4731258992518779,-0.02030737518124649,550.0,550.0,550.0
2019-08-29,0.02530572591425234,-0.44375208022204365,0.12611704248445824,550.0,550.0,399.0
2019-08-30,-0.009896525309851401,-0.3339414569040607,0.2551241786903492,550.0,399.0,399.0
2019-08-31,-0.2643567691851073,-0.1392263526440325,-0.10184710056133081,399.0,399.0,399.0
2019-09-01,-0.2680529519788648,-0.28086285838292363,-0.18031004813105264,399.0,399.0,399.0
2019-09-02,-0.26407644338289954,-0.28248721703910373,-0.18840725095203528,399.0,399.0,550.0
2019-09-03,-0.1669323085927742,-0.17902313971684233,-0.300228569657455,399.0,550.0,550.0
2019-09-04,0.7318507004341683,1.2716812747632977,-0.10874108926907747,550.0,550.0,550.0
2019-09-05,0.7267522903283227,0.605747596532541,-0.4996429643243568,550.0,550.0,550.0
2019-09-06,0.6925695416350282,0.47656450715652704,-0.516027356939042,550.0,550.0,550.0
2019-09-07,0.3487284250235252,-0.5758665842460778,-0.5324554535626018,550.0,550.0,550.0
2019-09-08,0.7333798046543287,0.6030403321058204,-0.5131383023581005,550.0,550.0,550.0
2019-09-09,0.5530600659213316,-0.0867483238943129,-0.6045703310467586,550.0,550.0,550.0
2019-09-10,0.45499822927841904,-0.28526843340886593,-0.5482065562630046,550.0,550.0,550.0
2019-09-11,0.2973651889968657,-0.5548852849389477,-0.4278665838008581,550.0,550.0,550.0
2019-09-12,0.23705480863007564,-0.5302491786557357,-0.30505900769351435,550.0,550.0,550.0
2019-09-13,0.14903634330426677,-0.44657918246286216,-0.09716747298215729,550.0,550.0,550.0
2019-09-14,0.33022273397589075,0.19514000455585503,-0.03616328386071283,550.0,550.0,550.0
2019-09-15,0.11391051737648025,-0.432230681001262,-0.025642181403407772,550.0,550.0,550.0
2019-09-16,0.02663122877927271,-0.44429353310731384,0.12341797487807768,550.0,550.0,550.0
2019-09-17,-0.008902398160747052,-0.33434754656815185,0.2530998779848735,550.0,550.0,550.0
2019-09-18,-0.05786957887741661,-0.40977591166658134,0.29548353480853984,550.0,550.0,399.0
2019-09-19,-0.07994427665953373,-0.3530431965195491,0.36909645608428554,550.0,399.0,399.0
2019-09-20,-0.39011020477490127,-0.2310038551030201,0.06823017448138072,399.0,399.0,399.0
2019-09-21,-0.38036915603018817,-0.23498296302316918,0.04839487286652946,399.0,399.0,399.0
2019-09-22,-0.380472097405903,-0.23494091263884684,0.04860448820564355,399.0,399.0,399.0
2019-09-23,-0.3938300674331777,-0.22948433340126817,0.07580477961132447,399.0,399.0,399.0
2019-09-24,-0.022691844317712956,0.7379447940162132,-0.007714332146593377,399.0,399.0,370.0
2019-09-25,-0.12091558940759665,0.2428774841137622,-0.12919923554494298,399.0,370.0,370.0
2019-09-26,-0.26222225890359896,-0.17766830659859534,-0.3073033302662431,370.0,370.0,370.0
2019-09-27,-0.20204799876781282,-0.25090249982292484,-0.4590604505553719,370.0,370.0,370.0
2019-09-28,-0.1992017375515037,-0.3007188557563159,-0.4940828968535842,370.0,370.0,370.0
2019-09-29,-0.17136163245796338,-0.3120912228985719,-0.5507725712399533,370.0,370.0,370.0
2019-09-30,0.5394295757998285,1.6356283945134633,-0.6536986844502625,370.0,370.0,370.0
2019-10-01,0.16255079365292285,-0.1565685183496118,-1.0553445503530687,370.0,370.0,370.0
2019-10-02,0.15283795650479326,-0.15260093454666476,-1.0355666948656244,370.0,370.0,370.0
2019-10-03,0.11807286750364994,-0.4303219330966631,-1.1401362788795677,370.0,370.0,370.0
2019-10-04,0.12989945191492686,-0.43515295868051157,-1.1642182720015606,370.0,370.0,370.0
2019-10-05,0.1301278862560322,-0.4352462715177377,-1.1646834235651922,370.0,370.0,370.0
2019-10-06,0.3391566135556515,0.01455846000555885,-1.2688262015549716,370.0,370.0,370.0
2019-10-07,0.21177180543125132,-0.4685968864192852,-1.3309316176046648,370.0,370.0,370.0
2019-10-08,0.21600992722270676,-0.4216744205868819,-1.310334812466539,370.0,370.0,550.0
2019-10-09,0.19068925255315158,-0.45998490270657244,-1.2880020721206507,370.0,550.0,550.0
2019-10-10,0.5313362106232685,-0.21257657875232136,-0.641251782450464,550.0,550.0,550.0
2019-10-11,1.491231609211867,2.801075374757315,-0.5499773464962996,550.0,550.0,550.0
2019-10-12,0.6390924536764693,-0.35390116279063605,-0.9191248807667258,550.0,550.0,550.0
2019-10-13,0.5508103929100829,-0.36649263285657413,-0.7685864291007322,550.0,550.0,549.0
2019-10-14,0.5238328396591392,-0.40412629886963064,-0.7428798542466376,550.0,549.0,549.0
2019-10-15,1.5418345868733403,2.9753045303714623,-0.5420965595146967,549.0,549.0,549.0
2019-10-16,0.5067756231055534,-0.5914882454755407,-0.8310391261684792,549.0,549.0,549.0
2019-10-17,0.4049071579707873,-0.5985298234666738,-0.6528352315331732,549.0,549.0,549.0
2019-10-18,0.38127654073790956,-0.5888769843675585,-0.6047171661745911,549.0,549.0,549.0
2019-10-19,0.41282018668637743,-0.35849375338263584,-0.5228146088896531,549.0,549.0,549.0
2019-10-20,0.2909364631533411,-0.5519740873957367,-0.42076133823855366,549.0,549.0,499.0
2019-10-21,0.2219737304976519,-0.4264962123226045,-0.2218818883065229,549.0,499.0,449.0
2019-10-22,0.07589729019406583,-0.3039151550454426,-0.19447102843956768,499.0,449.0,399.0
2019-10-23,0.08765522741501813,-0.0998465791477981,-0.4007717352124624,449.0,399.0,399.0
2019-10-24,-0.11167357948183124,-0.2960883677356902,-0.4695122877255335,399.0,399.0,379.0
2019-10-25,-0.10750181540050174,-0.3464461765543515,-0.5072338016301264,399.0,379.0,379.0
2019-10-26,-0.1334663325483709,-0.33013724667843863,-0.5740694620347732,379.0,379.0,379.0
2019-10-27,-0.14052816396600767,-0.3272525686462168,-0.5596897417610106,379.0,379.0,379.0
2019-10-28,-0.05931133942755785,-0.16581395818723021,-0.6081613792505096,379.0,379.0,379.0
2019-10-29,-0.07540067551650678,-0.25654902791812056,-0.6338527587057747,379.0,379.0,379.0
2019-10-30,-0.13584831107598,-0.32916423546853396,-0.5692191359791862,379.0,379.0,379.0
2019-10-31,-0.13419143249413942,-0.3298410515753526,-0.5725929704883125,379.0,379.0,379.0
2019-11-01,-0.18025265706026528,-0.31102556380948815,-0.47880037115301133,379.0,379.0,379.0
2019-11-02,-0.2001352000382832,-0.3029037705293267,-0.4383143570517803,379.0,379.0,379.0
2019-11-03,-0.2405630374266032,-0.28638945752646094,-0.3559927950465882,379.0,379.0,379.0
2019-11-04,-0.22565113019320276,-0.29248080248653585,-0.3863573056222814,379.0,379.0,379.0
2019-11-05,-0.27635161478712594,-0.27177022962213326,-0.28311796966418823,379.0,379.0,379.0
2019-11-06,-0.27403198477345336,-0.27271777217130994,-0.287841337975124,379.0,379.0,379.0
2019-11-07,-0.269724100461572,-0.2744774940486691,-0.29661330769701133,379.0,379.0,379.0
2019-11-08,-0.30087341779384535,-0.2617533512430643,-0.23318521893832395,379.0,379.0,379.0
2019-11-09,-0.32638934794876495,-0.2513303832002735,-0.18122816750882503,379.0,379.0,549.0
2019-11-10,1.139720073040068,3.674573765874797,-0.4485222029756956,379.0,549.0,549.0
2019-11-11,0.5801774521292247,-0.23224253594782002,-0.746690524845817,549.0,549.0,549.0
2019-11-12,0.3466566958683273,-0.4774277894059655,-0.47576874270746256,549.0,549.0,549.0
2019-11-13,0.16897295422106012,-0.5021533774208468,-0.17241200244548247,549.0,549.0,549.0
2019-11-14,0.21337771304006006,-0.033755312603391256,0.02943559484284109,549.0,549.0,549.0
2019-11-15,-0.07127444009699578,-0.4040150419520902,0.31679400127841645,549.0,549.0,299.0
2019-11-16,-0.16505376781018388,-0.36570725031391205,0.5077530344563038,549.0,299.0,299.0
2019-11-17,-0.49577941858243046,-0.15932558418751638,-0.3151306570454948,299.0,299.0,299.0
2019-11-18,-0.10422479883190174,0.9457247483208063,-0.3525426865810449,299.0,299.0,299.0
2019-11-19,-0.3632291320618587,-0.21347087272211096,-0.585037417721289,299.0,299.0,299.0
2019-11-20,-0.3263800698425575,-0.13121591563928073,-0.6016182247655255,299.0,299.0,299.0
2019-11-21,-0.3426838376515565,-0.22186339244481532,-0.6268729656252502,299.0,299.0,299.0
2019-11-22,-0.3367190747578347,-0.22429993042899304,-0.6390187698562637,299.0,299.0,299.0
2019-11-23,-0.3274405547013359,-0.22809010062643867,-0.657912243103689,299.0,299.0,299.0
2019-11-24,-0.3085521388724224,-0.23580580424250897,-0.6963739564994442,299.0,299.0,299.0
2019-11-25,-0.29695398880179885,-0.240543516989316,-0.7199907980587258,299.0,299.0,299.0
2019-11-26,-0.2501968339485518,-0.2109895938720987,-0.7859737716749374,299.0,299.0,299.0
2019-11-27,-0.28038520298700986,-0.24731167805602486,-0.7537291431426248,299.0,299.0,299.0
2019-11-28,-0.28369896014978685,-0.24595804584275696,-0.7469814741262132,299.0,299.0,299.0
2019-11-29,-0.2790597001215374,-0.24785313094147982,-0.7564282107499257,299.0,299.0,299.0
2019-11-30,-0.27637551553620765,-0.20029589938658043,-0.7326671864417879,299.0,299.0,299.0
2019-12-01,0.02146572137699644,0.5538057629342992,-0.8130682258721508,299.0,299.0,299.0
2019-12-02,-0.0073643787758666335,0.07904562671404124,-1.0466298675398178,299.0,299.0,299.0
2019-12-03,0.32434353890977774,0.9166205151098401,-1.13753881189891,299.0,299.0,299.0
2019-12-04,-0.03119066432882317,-0.34910482050086333,-1.261153853212124,299.0,299.0,299.0
2019-12-05,-0.06830474455481848,-0.3339441397110808,-1.1855799602224228,299.0,299.0,299.0
2019-12-06,-0.09448342614247426,-0.32325044522556257,-1.1322733749892733,299.0,299.0,299.0
2019-12-07,-0.004879267320915324,-0.1652379656842527,-1.197823800359836,299.0,299.0,299.0
2019-12-08,0.4733303086591486,1.1476832526830938,-1.2655541936286219,299.0,299.0,299.0
2019-12-09,0.1764496072059491,-0.1420013731041877,-1.5086029765409734,299.0,299.0,299.0
2019-12-10,0.059606281937503926,-0.38619434314695267,-1.4460399842745046,299.0,299.0,299.0
2019-12-11,0.011195848787995897,-0.3140796541654039,-1.3160229212383405,299.0,299.0,299.0
2019-12-12,0.3775910996359209,0.897081021923626,-1.244636168168903,299.0,299.0,299.0
2019-12-13,0.055931570488197156,-0.3323536890456287,-1.4071164529654203,299.0,299.0,299.0
2019-12-14,-0.007000237038924021,-0.3589863356583839,-1.3104118370352424,299.0,299.0,299.0
2019-12-15,-0.04775945014361202,-0.34233665943415453,-1.227415508128225,299.0,299.0,299.0
2019-12-16,0.3821120453853328,1.1045925714909337,-1.1280785232329078,299.0,299.0,400.0
2019-12-17,0.7564247234059142,1.7891233068238908,-1.38722236280288,299.0,400.0,400.0
2019-12-18,0.29296807543699105,-0.24862083963350126,-1.1595047261410845,400.0,400.0,400.0
2019-12-19,0.12643398298628444,-0.4422914326339358,-0.9776024515416514,400.0,400.0,400.0
2019-12-20,0.1801820176160519,0.006809290286777543,-0.804079598007734,400.0,400.0,400.0
2019-12-21,-0.011749690711188967,-0.38584496933671175,-0.6962246535375892,400.0,400.0,400.0
2019-12-22,-0.12806256713243575,-0.3383324786478317,-0.45938147104570987,400.0,400.0,400.0
2019-12-23,-0.21190062335684087,-0.30408558364964194,-0.28866544491797774,400.0,400.0,400.0
2019-12-24,-0.16709973306720408,0.14866994624715313,-0.0969238850384603,400.0,400.0,350.0
2019-12-25,0.6079293888973707,2.8677747580930277,0.14848603002291252,400.0,350.0,350.0
2019-12-26,0.6453093521785748,1.4535937087082658,-1.0757980233293312,350.0,350.0,350.0
2019-12-27,0.14478966048825323,-0.43553272084927835,-1.3142447497719212,350.0,350.0,350.0
2019-12-28,0.05631234423605068,-0.39939074075255043,-1.134081987021397,350.0,350.0,350.0
2019-12-29,0.013564876833605969,-0.38192888520032325,-1.0470370567043483,350.0,350.0,350.0
2019-12-30,-0.07193005797218767,-0.3470051740954995,-0.8729471960684104,350.0,350.0,350.0
2019-12-31,-0.022886451959652936,-0.3670389308532682,-0.972812697518298,350.0,350.0,350.0
2020-01-01,-0.08220270517733877,-0.34280891423414744,-0.8520294221164298,350.0,350.0,350.0
2020-01-02,-0.19752145444993324,-0.29570251320917385,-0.6172105403291057,350.0,350.0,299.0
2020-01-03,-0.24855331476022446,-0.27485657712340755,-0.5132964374691872,350.0,299.0,299.0
2020-01-04,-0.42155125813089217,-0.18964694576689675,-0.46627844302397636,299.0,299.0,299.0
2020-01-05,-0.4487240668676523,-0.17854716161728734,-0.4109475570853511,299.0,299.0,299.0
2020-01-06,-0.5633800647075106,-0.13171148703504115,-0.17747820910167747,299.0,299.0,299.0
2020-01-07,-0.5537701689346437,-0.13563702045385054,-0.1970464492509279,299.0,299.0,299.0
2020-01-08,-0.5136737072622397,-0.15201597023553726,-0.27869324435521536,299.0,299.0,299.0
2020-01-09,-0.5729899604803774,-0.12778595361623182,-0.1579099689524269,299.0,299.0,299.0
2020-01-10,-0.6303179594003067,-0.10436811632510873,-0.04117529496059014,299.0,299.0,299.0
2020-01-11,-0.6207080636274398,-0.10829364974391807,-0.060743535109840555,299.0,299.0,299.0
2020-01-12,-0.6270042022375297,-0.10572174853837665,-0.04792296397700163,299.0,299.0,299.0
2020-01-13,-0.6767105596823485,-0.08541726533806525,0.053292071275615686,299.0,299.0,299.0
2020-01-14,-0.518005158694718,0.4778282924187341,0.10741710314489103,299.0,299.0,299.0
2020-01-15,-0.7164756456383845,-0.06917367877774228,0.13426409947807785,299.0,299.0,299.0
2020-01-16,-0.7731408931260293,-0.04602656792916203,0.24964923966718452,299.0,299.0,299.0
2020-01-17,-0.8384219092369848,-0.019360013326048215,0.38257831929914565,299.0,299.0,299.0
2020-01-18,-0.9007205439015316,0.006088272285161409,0.5094344968165206,299.0,299.0,299.0
2020-01-19,-0.9451248898858169,0.024226943944207255,0.5998532616426955,299.0,299.0,299.0
2020-01-20,-0.9802507158136032,0.03857544540580737,0.6713785532214448,299.0,299.0,249.0
2020-01-21,-0.9998018830757054,0.046561875464789834,0.7111898004217714,299.0,249.0,249.0
2020-01-22,-1.085498180491624,0.09582463874879295,0.5864243093204491,249.0,249.0,230.0
2020-01-23,-1.1259260178803958,0.11233895175184339,0.6687458713265616,249.0,230.0,230.0
2020-01-24,-1.1367258538520346,0.12216814542249345,0.577016294605639,230.0,230.0,230.0
2020-01-25,-1.118168813739037,0.11458780502760216,0.5392293481107884,230.0,230.0,230.0
2020-01-26,-1.091327380718645,0.10362338409935648,0.48457322907398837,230.0,230.0,230.0
2020-01-27,-1.0668055777128298,0.09360650572065686,0.4346404783499652,230.0,230.0,230.0
2020-01-28,-1.1059079122361295,0.10957936583825237,0.5142629727487767,230.0,230.0,230.0
2020-01-29,-1.1300983395260287,0.11946088099577297,0.5635209565718953,230.0,230.0,230.0
2020-01-30,-1.1486553796385741,0.12704122139047952,0.6013079030658252,230.0,230.0,230.0
2020-01-31,-1.2404464530540058,0.16453683370065997,0.7882183348336813,230.0,230.0,230.0
2020-02-01,-1.1973676099347406,0.14693961492688443,0.7004986376138873,230.0,230.0,230.0
2020-02-02,-1.2941293190947896,0.1864656755571514,0.8975305729072813,230.0,230.0,230.0
2020-02-03,-1.3027450877185522,0.1899851193118696,0.9150745123510563,230.0,230.0,230.0
2020-02-04,-1.2421033316353942,0.16521364980729392,0.7915921693418873,230.0,230.0,230.0
2020-02-05,-1.3067215963140653,0.1916094779678649,0.9231717151711183,230.0,230.0,219.0
2020-02-06,-1.3700143581272646,0.21746385324298112,1.0520521933930485,230.0,219.0,219.0
2020-02-07,-1.4124217294738355,0.23792327893820778,1.0725662167235868,219.0,219.0,219.0
2020-02-08,-1.382325696429633,0.3303085431295246,1.0741646194493086,219.0,219.0,219.0
2020-02-09,-1.4253453824094793,0.24320244457028495,1.0988821258892485,219.0,219.0,199.0
2020-02-10,-1.44025728964288,0.24929378953035997,1.1292466364649418,219.0,199.0,199.0
2020-02-11,-1.4687698711455268,0.2666435747926756,1.0675994959348625,199.0,199.0,199.0
2020-02-12,-1.4631364839686254,0.2643424000300463,1.0561284586065947,199.0,199.0,199.0
2020-02-13,-1.4836817783793796,0.27273491975293523,1.0979640065114762,199.0,199.0,199.0
2020-02-14,-1.4707581254437359,0.2674557541208579,1.071648097345814,199.0,199.0,199.0
2020-02-15,-1.4800366455002347,0.27124592431830363,1.0905415705932395,199.0,199.0,199.0
2020-02-16,-1.4558037585805197,0.313686641039909,1.0726379937024888,199.0,199.0,199.0
2020-02-17,-1.4694326225782632,0.266914301235403,1.0689490297385131,199.0,199.0,199.0
2020-02-18,-1.4797052697838662,0.2711105610969398,1.089866803691414,199.0,199.0,299.0
2020-02-19,-1.4750660097556172,0.26921547599821716,1.0804200670677018,199.0,299.0,299.0
2020-02-20,-1.3417816222979757,0.18625671988371525,1.4075492429636816,299.0,299.0,299.0
2020-02-21,-1.3153603007030799,0.33248263817635604,1.448071176998488,299.0,299.0,299.0
2020-02-22,-1.232060670183009,0.6648327170650834,1.49853758550207,299.0,299.0,280.0
2020-02-23,-1.4018197840873643,0.31546078027839397,1.5926842429481334,299.0,280.0,280.0
2020-02-24,-1.502363282037259,0.2572700895982116,1.6208143058051814,280.0,280.0,280.0
2020-02-25,-1.5239027035966655,0.2660686989850071,1.6646741544146186,280.0,280.0,280.0
2020-02-26,-1.5308615936390395,0.26891132663309125,1.6788442593501873,280.0,280.0,280.0
2020-02-27,-1.542459743709663,0.27364903937989826,1.702461100909469,280.0,280.0,280.0
2020-02-28,-1.5567088995103275,0.27946965789724576,1.7314760776815117,280.0,280.0,280.0
2020-02-29,-1.6070780083878822,0.30004486754028464,1.8340406467377797,280.0,280.0,280.0
2020-03-01,-1.6024387483600848,0.29814978244174645,1.8245939101149877,280.0,280.0,280.0
2020-03-02,-1.6203330370398947,0.30545939639372577,1.8610313228052664,280.0,280.0,280.0
2020-03-03,-1.632925314259622,0.3106031988046239,1.8866724650700242,280.0,280.0,280.0
2020-03-04,-1.08014270506161,1.9209695498298136,1.8640690150411734,280.0,280.0,280.0
2020-03-05,-1.4377861570424375,0.31072462204303614,1.537275283571524,280.0,280.0,280.0
2020-03-06,-1.508990796363265,0.25997735402493205,1.6343096438389257,280.0,280.0,280.0
2020-03-07,-1.5557147723616747,0.2790635682333393,1.7294517769769564,280.0,280.0,280.0
2020-03-08,-1.5938229797358705,0.29463033868684374,1.8070499706702923,280.0,280.0,280.0
2020-03-09,-1.2753534244734095,1.38815932709546,1.8936032845521926,280.0,280.0,280.0
2020-03-10,-1.5593974681348224,0.3276302226592671,1.7652214670141997,280.0,280.0,280.0
2020-03-11,-1.5610167838222089,0.28122937977460494,1.7402480474033992,280.0,280.0,280.0
2020-03-12,-1.5600226566735564,0.28082329011069845,1.738223746698844,280.0,280.0,280.0
2020-03-13,-1.6024387483600848,0.29814978244174645,1.8245939101149877,280.0,280.0,280.0
2020-03-14,-1.6263353628276185,0.3549735933691994,1.9015243811552867,280.0,280.0,280.0
2020-03-15,-1.6528078572376403,0.3187249920847854,1.927158479171255,280.0,280.0,280.0
2020-03-16,-1.6750100302297828,0.32779432791430835,1.9723678615843432,280.0,280.0,280.0
2020-03-17,-1.7522205721277297,0.35933395848559285,2.1295885496774107,280.0,280.0,280.0
2020-03-18,-1.7919856580837659,0.37557754504591595,2.2105605778798734,280.0,280.0,280.0
2020-03-19,-1.837715506933072,0.39425766959023206,2.303678410312428,280.0,280.0,280.0
2020-03-20,-1.8910669972574872,0.4160511482253595,2.4123158814842025,280.0,280.0,280.0
2020-03-21,-1.8910669972574872,0.4160511482253595,2.4123158814842025,280.0,280.0,280.0
2020-03-22,-1.8370188505674891,0.5750826557181297,2.4110540204548228,280.0,280.0,280.0
2020-03-23,-1.3929730313063178,1.8874069381532337,2.404148109695847,280.0,280.0,280.0
2020-03-24,-1.726616683514481,0.4213510254720423,2.1209893721545994,280.0,280.0,280.0
2020-03-25,-1.7528833235604664,0.3596046849283204,2.1309380834810616,280.0,280.0,280.0
2020-03-26,-1.7605049650351243,0.3627180390189472,2.1464577222193606,280.0,280.0,280.0
2020-03-27,-1.6312751260106007,0.7334899503993998,2.1377491507365756,280.0,280.0,280.0
2020-03-28,-1.693017007592956,0.4763369188407301,2.0938470366344033,280.0,280.0,280.0
2020-03-29,-1.7449303063689874,0.35635596761614485,2.114743677840016,280.0,280.0,280.0
2020-03-30,-1.444167225315871,1.2218062750200749,2.095998133816243,280.0,280.0,280.0
2020-03-31,-1.6366080100332216,0.3591698532307363,1.922442155108188,280.0,280.0,280.0
2020-04-01,-1.6412097071670164,0.3139872793379783,1.9035416376119734,280.0,280.0,280.0
2020-04-02,-1.6422038343156682,0.31439336900188475,1.9055659383165287,280.0,280.0,280.0
2020-04-03,-1.6630805044427912,0.3229212519461374,1.948076253123236,280.0,280.0,280.0
2020-04-04,-1.6627491287268754,0.32278588872495845,1.947401486222331,280.0,280.0,280.0
2020-04-05,-1.6783237873925596,0.32914796012757624,1.9791155306007544,280.0,280.0,280.0
2020-04-06,-1.7048338446965834,0.33997701783445805,2.0330968827357285,280.0,280.0,280.0
2020-04-07,-1.7170947461999435,0.34498545702399275,2.0580632580986613,280.0,280.0,280.0
2020-04-08,-1.6487253502915824,0.599431224155942,2.0884700341670897,280.0,280.0,280.0
2020-04-09,-1.7485754392485846,0.3578449630509611,2.122166113759173,280.0,280.0,280.0
2020-04-10,-1.7661383522124778,0.36501921378176116,2.157928759548548,280.0,280.0,280.0
2020-04-11,-1.7717717393893795,0.36732038854439064,2.1693997968768164,280.0,280.0,280.0
2020-04-12,-1.7139312406140805,0.5319424607762788,2.164704605560117,280.0,280.0,280.0
2020-04-13,-1.3312807947398613,1.3168803935185356,1.9509443826987152,280.0,280.0,280.0
2020-04-14,-1.5830002697808951,0.4313963293570221,1.8698244252735223,280.0,280.0,280.0
2020-04-15,-1.6365704471387672,0.3120921942392555,1.894094900988261,280.0,280.0,280.0
2020-04-16,-1.662086377294139,0.3225151622822309,1.9460519524186806,280.0,280.0,280.0
2020-04-17,-1.2945356531251404,1.3489327349417821,1.9043925107316868,280.0,280.0,280.0
2020-04-18,-1.4308988159991256,0.3692646107638143,1.5601064173992425,280.0,280.0,280.0
2020-04-19,-1.4288354359129118,0.2742971134530396,1.499363307750278,280.0,280.0,280.0
2020-04-20,-1.4079587657857893,0.26576923050878687,1.4568529929435712,280.0,280.0,280.0
2020-04-21,-1.4042760700121901,0.21720257608267446,1.4210833029054073,280.0,280.0,280.0
2020-04-22,-1.400630937133045,0.2157135806480429,1.4136608669871706,280.0,280.0,280.0
2020-04-23,-1.385717928983056,0.20962178597602904,1.383294114659777,280.0,280.0,280.0
2020-04-24,-1.3853876541828243,0.2094868724664194,1.3826215895087315,280.0,280.0,280.0
2020-04-25,-1.413885965785057,0.22112810950148384,1.4406515430546578,280.0,280.0,280.0
2020-04-26,-1.4128918386359524,0.22072201983739256,1.4386272423491822,280.0,280.0,280.0
2020-04-27,-1.4026191914303494,0.21652575997585582,1.417709468396281,280.0,280.0,280.0
2020-04-28,-1.404938821444926,0.21747330252540178,1.4224328367090577,280.0,280.0,280.0
2020-04-29,-1.4032819428630854,0.21679648641858318,1.4190590021999314,280.0,280.0,280.0
2020-04-30,-1.4052701971612942,0.21760866574676557,1.423107603610883,280.0,280.0,280.0
2020-05-01,-1.4264782430043328,0.22627191191219734,1.4662926853184948,280.0,280.0,280.0
2020-05-02,-1.335869111209374,0.42457068422314287,1.4231428248539084,280.0,280.0,280.0
2020-05-03,0.20901115518946153,4.6409230613155,1.1892548645215875,280.0,280.0,280.0
2020-05-04,-0.13392102372736858,1.5337072332594952,-0.06312915510914424,280.0,280.0,280.0
2020-05-05,-0.5663020092765801,-0.030975692693604832,-0.2287076832237908,280.0,280.0,280.0
2020-05-06,-0.5537097320568523,-0.03611949510450306,-0.25434882548854815,280.0,280.0,300.0
2020-05-07,-0.6109626051887764,-0.1068569757959723,-0.19430865973472447,280.0,300.0,300.0
2020-05-08,-0.6000129366495704,-0.11703251032767246,-0.09689887341619094,300.0,300.0,300.0
2020-05-09,-0.5688636193172971,-0.12975665313327728,-0.16032696217487824,300.0,300.0,300.0
2020-05-10,-0.5628988564240274,-0.13219319111727035,-0.17247276640497147,300.0,300.0,300.0
2020-05-11,-0.5628988564240274,-0.13219319111727035,-0.17247276640497147,300.0,300.0,300.0
2020-05-12,-0.5625674807076592,-0.1323285543386341,-0.17314753330679666,300.0,300.0,300.0
2020-05-13,-0.5764852607924075,-0.1266432990424656,-0.14480732343565886,300.0,300.0,300.0
2020-05-14,-0.6165817224648115,-0.11026434926077894,-0.06316052833137142,300.0,300.0,300.0
2020-05-15,-0.6275171211026986,-0.10579736295669932,-0.040893220575740456,300.0,300.0,300.0
2020-05-16,-0.645411409782508,-0.0984877490047202,-0.0044558078854609285,300.0,300.0,300.0
2020-05-17,-0.6473996640807165,-0.09767556967653783,-0.00040720647450938574,300.0,300.0,300.0
2020-05-18,-0.6742410971011086,-0.08671114874829212,0.05424891256229059,300.0,300.0,300.0
2020-05-19,-0.6997570272560283,-0.07628818070550132,0.10620596399178953,300.0,300.0,300.0
2020-05-20,-0.73256322316969,-0.06288722179326253,0.17300788725868274,300.0,300.0,300.0
2020-05-21,-0.7438299975239453,-0.05828487226781922,0.19594996191613906,300.0,300.0,300.0
2020-05-22,-0.7647066676510677,-0.04975698932356659,0.23846027672284592,300.0,300.0,300.0
