,Rainfall,LakeLevel,AverageGate,FlowRate
2020-05-29,0.0,279.1242916666667,0.0,12.277271088857209
2020-05-30,0.0,279.1211666666667,0.0,16.704840581021106
2020-05-31,0.0,279.1070833333333,0.0,20.393350497941725
2020-06-01,32.9015444015444,279.10075,0.0,20.27524591943868
2020-06-02,0.4768339768339768,279.109125,0.0,20.551213852813312
2020-06-03,15.735521235521231,279.1094166666667,0.0,16.473525035752772
2020-06-04,4.768339768339768,279.14237499999996,0.0,16.7414745078825
2020-06-05,5.529543440049278,279.1464583333333,0.0,16.753690195202413
2020-06-06,0.0,279.143375,0.0,16.814827704438308
2020-06-07,0.0,279.13775,0.0,16.753690195202413
2020-06-08,0.0,279.13075,0.0,16.656043527452077
2020-06-09,0.0,279.1238333333333,0.0,16.656043527452077
2020-06-10,0.0,279.1188333333333,0.0,17.436725000106115
2020-06-11,0.0,279.1073333333333,399.0,18.34439286644404
2020-06-12,0.0,279.0957916666667,399.0,18.20561333433735
2020-06-13,0.0,279.0900833333333,399.0,18.16782973523192
2020-06-14,0.0,279.0796666666667,399.0,18.04209870519801
2020-06-15,0.0,279.07104166666664,399.0,17.94174562779013
2020-06-16,0.0,279.06266666666664,399.0,17.891646441954073
2020-06-17,0.0,279.05541666666664,399.0,17.79160296598678
2020-06-18,28.98054474708172,279.0617916666667,399.0,17.77911368035981
2020-06-19,31.014267185473418,279.09566666666666,750.0,25.520048009822933
2020-06-20,4.5758754863813245,279.11354166666666,750.0,25.920695926228053
2020-06-21,0.0,279.0894583333333,750.0,25.577142614356887
2020-06-22,0.0,279.069,750.0,25.306360688007192
2020-06-23,0.0,279.0515833333333,750.0,24.90925427971263
2020-06-24,1.525291828793775,279.0407083333333,750.0,24.62702563788638
2020-06-25,13.727626459143973,279.029875,750.0,24.43017125478292
2020-06-26,4.5758754863813245,279.02275,750.0,24.331963926642494
2020-06-27,35.08171206225682,279.03416666666664,750.0,24.500411067250752
2020-06-28,2.5421530479896246,279.0568333333333,750.0,25.03664474385878
2020-06-29,4.5758754863813245,279.04908333333333,750.0,24.866845972830433
2020-06-30,0.0,279.0335,750.0,24.71156982595688
2020-07-01,0.0,279.01479166666667,750.0,24.34598334752888
2020-07-02,0.0,278.9984583333333,750.0,24.066130999612312
2020-07-03,0.0,278.98808333333335,750.0,23.829196300950663
2020-07-04,0.0,278.9855416666667,449.0,17.34397069258534
2020-07-05,11.693904020752274,278.9975,449.0,17.430682658437316
2020-07-06,37.11543450064852,279.049,449.0,18.092358954540632
2020-07-07,7.118028534370948,279.0656666666667,449.0,18.509100314658948
2020-07-08,3.559014267185475,279.07666666666665,470.0,18.890616445306463
2020-07-09,0.0,279.080125,490.0,19.44271744995389
2020-07-10,0.0,279.0802083333333,490.0,19.44271744995389
2020-07-11,0.0,279.08175,490.0,19.41690850808264
2020-07-12,0.0,279.0835,490.0,19.44271744995389
2020-07-13,4.5758754863813245,279.087625,490.0,19.468539017179975
2020-07-14,2.0337224383917,279.09479166666665,490.0,19.57195145147993
2020-07-15,8.643320363164724,279.10158333333334,490.0,19.649643127785197
2020-07-16,10.677042801556423,279.11266666666666,490.0,19.77938100098101
2020-07-17,7.118028534370949,279.1204583333333,490.0,19.85737458068379
2020-07-18,5.084306095979249,279.123875,490.0,19.870386068916698
2020-07-19,2.5421530479896246,279.1309166666667,490.0,19.961541775634743
2020-07-20,1.525291828793775,279.13512499999996,490.0,19.97457835303199
2020-07-21,21.862516212710773,279.16445833333336,0.0,20.380238846525252
2020-07-22,4.5758754863813245,279.17087499999997,0.0,22.303497817898407
2020-07-23,0.0,279.16295833333334,600.0,22.891970801542765
2020-07-24,1.01686121919585,279.16016666666667,600.0,23.870944313202628
2020-07-25,0.0,279.15304166666664,600.0,23.75967213179027
2020-07-26,0.0,279.1408333333333,600.0,23.6347214800736
2020-07-27,0.0,279.133,600.0,23.537702854856693
2020-07-28,0.0,279.126375,600.0,23.371730031352406
2020-07-29,0.0,279.1189166666667,600.0,23.30270394462211
2020-07-30,0.0,279.11075,600.0,23.178642404297044
2020-07-31,0.0,279.10720833333335,600.0,23.041084226259372
2020-08-01,1.01686121919585,279.1025416666667,600.0,22.94497457413111
2020-08-02,0.0,279.0984583333333,449.0,18.82679766869805
2020-08-03,0.0,279.0952916666667,449.0,18.839556333157077
2020-08-04,0.0,279.09566666666666,449.0,18.852314997616105
2020-08-05,0.0,279.09679166666666,449.0,18.852314997616105
2020-08-06,1.525291828793775,279.09975000000003,449.0,18.852314997616105
2020-08-07,23.89623865110247,279.1267083333333,449.0,19.262320237016365
2020-08-08,0.0,279.1347083333333,449.0,19.28805333382135
2020-08-09,0.0,279.133625,449.0,19.24946001680552
2020-08-10,0.0,279.1345,449.0,19.262320237016365
2020-08-11,22.87937743190662,279.14625,449.0,19.28805333382135
2020-08-12,0.0,279.1513333333333,599.0,23.843108316710484
2020-08-13,0.0,279.1390416666666,599.0,23.579265124013503
2020-08-14,0.0,279.13029166666666,599.0,23.468496442649965
2020-08-15,0.0,279.1191666666667,599.0,23.261321993615997
2020-08-16,0.0,279.1093333333333,599.0,23.137344794226827
2020-08-17,0.0,279.10033333333337,449.0,18.967302013407604
2020-08-18,0.0,279.106625,449.0,18.877845054824544
2020-08-19,41.69130998702984,279.136,449.0,19.159514458193915
2020-08-20,3.0505836575875493,279.1658333333333,449.0,19.57195145147993
2020-08-21,3.559014267185475,279.170625,449.0,19.59783607941137
2020-08-22,0.508430609597925,279.1744166666667,449.0,19.649643127785197
2020-08-23,26.438391699092094,279.188625,449.0,19.766394636545012
2020-08-24,3.559014267185475,279.1965833333333,1200.0,35.654321252033796
2020-08-25,2.5421530479896246,279.16341666666665,1200.0,34.89879925708257
2020-08-26,1.01686121919585,279.134125,599.0,24.464342946508555
2020-08-27,0.504016064257028,279.12512499999997,599.0,23.38554607581696
2020-08-28,0.0,279.1195833333333,599.0,23.261321993615997
2020-08-29,1.008032128514056,279.11525,599.0,23.20619021807408
2020-08-30,0.0,279.1052916666667,599.0,23.09607130419009
2020-08-31,0.0,279.099375,599.0,22.98614544138438
2020-09-01,0.0,279.094375,599.0,22.58946988778925
2020-09-02,0.0,279.0948333333333,299.0,16.851546943912815
2020-09-03,1.008032128514056,279.099875,299.0,16.949613451656422
2020-09-04,0.0,279.10470833333335,299.0,16.949613451656422
2020-09-05,0.0,279.107375,299.0,16.97416281587472
2020-09-06,0.0,279.1145833333333,299.0,17.023300794113055
2020-09-07,8.064257028112449,279.1261666666667,299.0,17.15870141713456
2020-09-08,0.0,279.1309166666667,299.0,17.15870141713456
2020-09-09,0.0,279.1305,299.0,17.19569531917443
2020-09-10,0.0,279.13308333333333,299.0,17.171028369395646
2020-09-11,0.0,279.13095833333335,299.0,17.220375309279504
2020-09-12,0.0,279.13058333333333,299.0,17.195701839337573
2020-09-13,0.0,279.1274583333333,299.0,17.171028369395646
2020-09-14,0.0,279.1277083333333,299.0,17.13405403770895
2020-09-15,0.0,279.12766666666664,299.0,17.121733610544435
2020-09-16,0.0,279.1261304347826,299.0,17.121733610544435
2020-09-17,0.0,279.12566666666663,299.0,17.121733610544435
2020-09-18,2.016064257028112,279.12379166666665,299.0,17.097105811351348
2020-09-19,0.0,279.12449999999995,299.0,17.097105811351348
2020-09-20,0.0,279.12379166666665,299.0,17.07249107224363
2020-09-21,0.0,279.121875,299.0,17.04788939817681
2020-09-22,0.0,279.11899999999997,299.0,17.023300794113055
2020-09-23,0.0,279.1159583333333,299.0,16.986444040447715
2020-09-24,5.544176706827309,279.1212083333333,299.0,17.023300794113055
2020-09-25,0.504016064257028,279.1202916666667,299.0,17.07249107224363
2020-09-26,0.0,279.122625,299.0,17.04788939817681
2020-09-27,14.616465863453815,279.1326086956522,299.0,17.121733610544435
2020-09-28,1.008032128514056,279.13258333333334,299.0,17.171028369395646
2020-09-29,6.552208835341364,279.134375,299.0,17.19569531917443
2020-09-30,0.0,279.13675,299.0,17.220375309279504
2020-10-01,0.0,279.1390416666666,299.0,17.19569531917443
2020-10-02,0.0,279.1395833333333,299.0,17.220375309279504
2020-10-03,0.0,279.1354166666667,299.0,17.20803531422697
2020-10-04,0.0,279.1326666666667,299.0,17.171028369395646
2020-10-05,0.0,279.13179166666663,299.0,17.146374464873468
2020-10-06,0.0,279.1297916666667,299.0,17.10941971094789
2020-10-07,0.0,279.1238333333333,299.0,17.07249107224363
2020-10-08,8.064257028112449,279.1243333333333,299.0,17.07249107224363
2020-10-09,0.0,279.12370833333335,299.0,16.998725265020713
2020-10-10,0.0,279.1215833333333,299.0,16.9250771773536
2020-10-11,0.0,279.11179166666665,299.0,16.876043918477816
2020-10-12,7.560240963855421,279.1116666666667,299.0,16.90055399796049
2020-10-13,20.66465863453815,279.1327083333333,299.0,17.13405403770895
2020-10-14,0.0,279.1342916666667,299.0,17.146374464873468
2020-10-15,6.048192771084336,279.13166666666666,299.0,17.08479844179749
2020-10-16,0.0,279.1304583333333,299.0,17.08479844179749
2020-10-17,0.0,279.12600000000003,299.0,16.998725265020713
2020-10-18,0.0,279.123625,299.0,16.97416281587472
2020-10-19,0.0,279.12058333333334,300.0,16.96188813376557
2020-10-20,0.504016064257028,279.11575,300.0,16.93734531450501
2020-10-21,6.048192771084337,279.11579166666667,300.0,16.949613451656422
2020-10-22,0.0,279.1159583333333,300.0,16.949613451656422
2020-10-23,0.0,279.1129583333333,300.0,16.90055399796049
2020-10-24,0.0,279.11062499999997,300.0,16.851546943912815
2020-10-25,0.0,279.10720833333335,300.0,16.827063079279252
2020-10-26,1.512048192771084,279.10266666666666,300.0,16.778134699893943
2020-10-27,0.0,279.09625,300.0,16.729258820562585
2020-10-28,1.008032128514056,279.09229166666665,300.0,16.68043548163105
2020-10-29,1.008032128514056,279.09233333333333,300.0,16.668239504541564
2020-10-30,10.58433734939759,279.094625,300.0,16.692638031326076
2020-10-31,5.040160642570281,279.0990869565217,300.0,16.729258820562585
2020-11-01,0.0,279.0924166666667,300.0,16.704840581021106
2020-11-02,0.0,279.08875,300.0,16.656043527452077
2020-11-03,5.040160642570281,279.095375,300.0,16.668239504541564
2020-11-04,1.008032128514056,279.094,300.0,16.631664723550585
2020-11-05,49.89759036144578,279.1200833333333,300.0,16.704847151096818
2020-11-06,2.5200803212851404,279.15791666666667,400.0,21.440822996626117
2020-11-07,3.5281124497991962,279.15066666666667,400.0,21.28047019762328
2020-11-08,31.24899598393574,279.16479166666664,400.0,21.53456828062995
2020-11-09,15.120481927710841,279.17024999999995,400.0,21.65532175489328
2020-11-10,29.23293172690763,279.17091666666664,400.0,21.601618750473914
2020-11-11,4.032128514056224,279.1848333333333,500.0,24.979997867648876
2020-11-12,0.0,279.16625,500.0,24.7397749322995
2020-11-13,0.0,279.155375,500.0,24.45825767249996
2020-11-14,0.0,279.132875,500.0,24.191918559603508
2020-11-15,0.0,279.11604166666666,500.0,23.843108316710484
2020-11-16,0.504016064257028,279.09954166666665,500.0,23.606987303858048
2020-11-17,0.0,279.086,399.0,20.551213852813312
2020-11-18,0.0,279.0790416666667,399.0,20.38021390699737
2020-11-19,0.0,279.0735833333333,299.0,16.546444188276833
2020-11-20,0.0,279.07458333333335,299.0,16.48566834052343
2020-11-21,0.0,279.07004166666667,299.0,16.437108312489443
2020-11-22,0.0,279.0677083333333,299.0,16.437108312489443
2020-11-23,0.0,279.0659583333333,299.0,16.400724579667937
2020-11-24,4.766839378238342,279.0693333333333,299.0,16.400724579667937
2020-11-25,42.424870466321245,279.1131666666667,299.0,16.96188813376557
2020-11-26,6.6735751295336785,279.13,299.0,17.03559509614493
2020-11-27,0.0,279.12833333333333,299.0,17.07249107224363
2020-11-28,0.0,279.124375,310.0,17.492714458242173
2020-11-29,4.766839378238342,279.12783333333334,310.0,17.492714458242173
2020-11-30,9.533678756476684,279.133875,310.0,17.54240610453661
2020-12-01,6.673575129533679,279.1465416666667,310.0,17.76662439473284
2020-12-02,0.0,279.14504166666666,310.0,17.66683944413178
2020-12-03,0.0,279.13729166666667,310.0,17.629475100366307
2020-12-04,0.0,279.133125,310.0,17.592136666721895
2020-12-05,0.0,279.12904166666664,310.0,17.54239961855582
2020-12-06,0.0,279.122375,310.0,17.505132504119466
2020-12-07,0.0,279.12195833333334,310.0,17.44308122454854
2020-12-08,0.4766839378238342,279.11895833333335,310.0,17.418284092326093
2020-12-09,0.0,279.12120833333336,310.0,17.418284092326093
2020-12-10,12.39378238341969,279.125375,310.0,17.567261659076454
2020-12-11,0.0,279.11674999999997,310.0,17.517550549996763
2020-12-12,0.0,279.10404166666666,310.0,17.331611146906685
2020-12-13,0.0,279.098625,298.0,16.851546943912815
2020-12-14,0.0,279.09908333333334,298.0,16.802592329597363
2020-12-15,0.0,279.0952916666667,298.0,16.778134699893943
2020-12-16,0.0,279.08566666666667,298.0,16.704840581021106
2020-12-17,0.0,279.07870833333334,298.0,16.64385412550133
2020-12-18,0.0,279.078125,298.0,16.582946586878705
2020-12-19,0.0,279.072,298.0,16.558607264274315
2020-12-20,0.0,279.0634583333333,298.0,16.509968135993603
2020-12-21,0.0,279.0584583333333,298.0,16.400724579667937
2020-12-22,0.0,279.05733333333336,199.0,12.33179865728452
2020-12-23,0.4766839378238342,279.0612081949059,199.0,12.33179865728452
2020-12-24,3.8134715025906734,279.0632083333333,199.0,12.397351293859291
2020-12-25,0.0,279.061625,199.0,12.397351293859291
2020-12-26,0.0,279.05929166666664,199.0,12.397351293859291
2020-12-27,6.869888475836432,279.062125,199.0,12.397351293859291
2020-12-28,0.0,279.06441666666666,199.0,12.419230608733937
2020-12-29,0.0,279.0579583333333,199.0,12.375486192585496
2020-12-30,0.0,279.058375,199.0,12.375486192585496
2020-12-31,0.0,279.05991666666665,199.0,12.375486192585496
2021-01-01,0.0,279.06220833333333,199.0,12.364560752053206
2021-01-02,16.193308550185876,279.06641666666667,199.0,12.364560752053206
2021-01-03,28.46096654275093,279.0833333333333,199.0,12.506889872436528
2021-01-04,35.330855018587364,279.122375,199.0,12.848710569326052
2021-01-05,0.0,279.13104166666665,199.0,12.859791676813837
2021-01-06,0.0,279.13195833333333,199.0,12.859791676813837
2021-01-07,0.0,279.1315,199.0,12.837629461838269
2021-01-08,14.72118959107807,279.14079166666664,199.0,12.881967968979348
2021-01-09,0.0,279.14579166666664,199.0,12.904158331949418
2021-01-10,0.0,279.14079166666664,199.0,12.904158331949418
2021-01-11,0.0,279.13849999999996,199.0,12.881967968979348
2021-01-12,0.0,279.140625,199.0,12.870879822896592
2021-01-13,0.0,279.1385833333333,199.0,12.859791676813837
2021-01-14,0.0,279.13658333333336,199.0,12.859791676813837
2021-01-15,0.0,279.1352083333333,199.0,12.859791676813837
2021-01-16,0.0,279.13325000000003,199.0,12.815481330447833
2021-01-17,1.9628252788104088,279.12891666666667,199.0,12.793347289047665
2021-01-18,0.4907063197026022,279.11954166666663,199.0,12.771227344052743
2021-01-19,0.4907063197026022,279.1190833333333,199.0,12.727029768988546
2021-01-20,4.907063197026023,279.11487500000004,199.0,12.727029768988546
2021-01-21,0.4907063197026022,279.10929166666665,199.0,12.6828886567746
2021-01-22,0.0,279.10295833333333,199.0,12.6828886567746
2021-01-23,0.0,279.0926666666667,199.0,12.6388040590906
2021-01-24,0.0,279.08575,199.0,12.616782969391211
2021-01-25,0.4907063197026022,279.0815833333333,199.0,12.594776027777248
2021-01-26,0.0,279.0817916666667,199.0,12.5727832407541
2021-01-27,0.0,279.086875,199.0,12.528840156552825
2021-01-28,0.0,279.077375,199.0,12.484953769034757
2021-01-29,0.0,279.07308333333333,199.0,12.463031852904065
2021-01-30,0.0,279.06470833333333,199.0,12.419230608733937
2021-01-31,0.0,279.0575,199.0,12.364560752053206
2021-02-01,0.0,279.05379166666665,199.0,12.33179865728452
2021-02-02,0.0,279.05016666666666,199.0,12.288168055824077
2021-02-03,0.0,279.04658333333333,199.0,12.255484281627869
2021-02-04,0.0,279.04141666666663,199.0,12.26637412189034
2021-02-05,0.0,279.03358333333335,199.0,12.201077867238835
2021-02-06,0.0,279.0255833333333,199.0,12.135910073750331
2021-02-07,0.0,279.01770833333336,199.0,12.07087092271064
2021-02-08,0.0,279.013125,199.0,12.04921982436712
2021-02-09,2.453531598513011,279.01175,199.0,12.00596059627794
2021-02-10,17.665427509293682,279.0274166666666,199.0,12.1576183869447
2021-02-11,1.4721189591078065,279.03316666666666,199.0,12.201077867238835
2021-02-12,0.0,279.02345833333334,199.0,12.1576183869447
2021-02-13,0.0,279.02466666666663,199.0,12.125063063952283
2021-02-14,0.0,279.0174583333333,199.0,12.07087092271064
2021-02-15,20.616257088846883,279.031,199.0,12.114216054154236
2021-02-16,15.587901701323252,279.0575416666666,199.0,12.408290951296614
2021-02-17,0.0,279.04804347826087,199.0,12.353635311520916
2021-02-18,0.0,279.04575,199.0,12.26637412189034
2021-02-19,0.0,279.042625,199.0,12.244594441365397
2021-02-20,0.0,279.03875,199.0,12.222829020920836
2021-02-21,0.0,279.0374166666666,199.0,12.179340987012289
2021-02-22,0.0,279.03570833333333,199.0,12.179340987012289
2021-02-23,0.0,279.0344166666667,199.0,12.135910073750331
2021-02-24,0.0,279.02545833333335,199.0,12.114216054154236
2021-02-25,2.514177693761815,279.02,199.0,12.114216054154236
2021-02-26,0.0,279.015875,199.0,12.07087092271064
2021-02-27,0.0,279.012,199.0,12.04921982436712
2021-02-28,3.0170132325141776,279.012,199.0,12.04921982436712
2021-03-01,6.034026465028356,279.0134583333333,199.0,12.06004537353888
2021-03-02,3.017013232514178,279.0154166666667,199.0,12.07087092271064
2021-03-03,1.005671077504726,279.0129166666666,200.0,12.07087092271064
2021-03-04,43.24385633270326,279.020875,200.0,12.114216054154236
2021-03-05,0.0,279.034625,200.0,12.211953444079835
2021-03-06,1.005671077504726,279.032375,200.0,12.201077867238835
2021-03-07,2.5141776937618148,279.02437499999996,200.0,12.1576183869447
2021-03-08,0.0,279.01129166666664,200.0,12.114216054154236
2021-03-09,0.0,279.0097083333333,200.0,12.092536334892158
2021-03-10,0.0,279.009,200.0,12.04921982436712
2021-03-11,18.604914933837428,279.0176666666667,200.0,12.103376194523197
2021-03-12,0.0,279.04179166666665,200.0,12.288168055824077
2021-03-13,0.0,279.03845833333327,200.0,12.244594441365397
2021-03-14,1.005671077504726,279.03591666666665,200.0,12.222829020920836
2021-03-15,0.0,279.03766666666667,200.0,12.211953444079835
2021-03-16,0.0,279.033875,200.0,12.201077867238835
2021-03-17,0.0,279.0321666666667,200.0,12.201077867238835
2021-03-18,0.0,279.0262916666666,200.0,12.190209427125563
2021-03-19,0.0,279.01675,200.0,12.135910073750331
2021-03-20,0.0,279.0095416666667,200.0,12.114216054154236
2021-03-21,0.0,279.00370833333335,200.0,12.04921982436712
2021-03-22,0.0,278.998875,200.0,12.00596059627794
2021-03-23,0.0,278.9940833333333,200.0,11.984352480101531
2021-03-24,0.0,278.991625,200.0,11.930396741090219
2021-03-25,0.0,278.9870416666667,200.0,11.908838849013058
2021-03-26,0.0,278.9862083333333,200.0,11.887295321804014
2021-03-27,0.0,278.9847916666667,200.0,11.87652715027216
2021-03-28,0.0,278.9807916666667,200.0,11.833497596452858
2021-03-29,13.5765595463138,278.98954166666664,200.0,11.94117927749019
2021-03-30,17.599243856332702,279.01504166666666,200.0,12.135910073750331
2021-03-31,26.650283553875248,279.0310416666667,200.0,12.179340987012289
2021-04-01,0.0,279.0455416666667,200.0,12.33179865728452
2021-04-02,0.0,279.04041666666666,200.0,12.309976236505609
2021-04-03,0.0,279.04075,200.0,12.288168055824077
2021-04-04,0.0,279.0377916666667,200.0,12.26637412189034
2021-04-05,0.0,279.0312083333333,200.0,12.244594441365397
2021-04-06,0.0,279.03141666666664,200.0,12.26637412189034
2021-04-07,0.0,279.0344166666667,200.0,12.233711731143117
2021-04-08,0.0,279.0350833333334,200.0,12.244594441365397
2021-04-09,3.0170132325141776,279.03908333333334,200.0,12.244594441365397
2021-04-10,12.068052930056712,279.05525,200.0,12.309976236505609
2021-04-11,9.051039697542533,279.07591666666667,200.0,12.528840156552825
2021-04-12,4.525519848771267,279.08458333333334,200.0,12.5727832407541
2021-04-13,0.502835538752363,279.09066666666666,200.0,12.594776027777248
2021-04-14,9.553875236294896,279.097125,200.0,12.616782969391211
2021-04-15,0.0,279.09970833333335,200.0,12.627793514240906
2021-04-16,0.0,279.0967083333333,200.0,12.627793514240906
2021-04-17,7.542533081285444,279.09999999999997,200.0,12.6388040590906
2021-04-18,0.0,279.0985,200.0,12.594776027777248
2021-04-19,0.0,279.097375,200.0,12.583779634265674
2021-04-20,14.079395085066164,279.1017083333333,200.0,12.60577949858423
2021-04-21,27.655954631379963,279.1671666666667,200.0,13.082187021663923
2021-04-22,0.0,279.16945833333335,200.0,13.0598843209558
2021-04-23,0.0,279.1719166666667,200.0,13.048739980638478
2021-04-24,2.011342155009452,279.17125,200.0,13.0598843209558
2021-04-25,0.0,279.1659583333333,200.0,13.01532098606743
2021-04-26,0.0,279.16366666666664,200.0,13.004190675289573
2021-04-27,0.0,279.16270833333334,200.0,12.970813781980722
2021-04-28,0.0,279.1608333333333,200.0,12.948581244810953
2021-04-29,0.0,279.1589166666667,200.0,12.948581244810953
2021-04-30,0.0,279.15545833333334,200.0,12.915260545648971
2021-05-01,0.0,279.15299999999996,200.0,12.904158331949418
2021-05-02,0.0,279.14725,200.0,12.870879822896592
2021-05-03,0.0,279.141375,200.0,12.848710569326052
2021-05-04,0.0,279.1388333333333,200.0,12.815481330447833
2021-05-05,0.0,279.13483333333335,200.0,12.815481330447833
2021-05-06,0.0,279.133625,200.0,12.815481330447833
2021-05-07,0.0,279.1344583333333,200.0,12.771227344052743
2021-05-08,3.5194986072423418,279.1360833333333,200.0,12.793347289047665
2021-05-09,3.016713091922007,279.1380833333333,200.0,12.804414309747749
2021-05-10,3.0167130919220075,279.1407083333333,200.0,12.837629461838269
2021-05-11,6.033426183844015,279.1460833333333,200.0,12.859791676813837
2021-05-12,2.011142061281338,279.1490416666666,200.0,12.881967968979348
2021-05-13,6.033426183844015,279.149,200.0,12.881967968979348
2021-05-14,0.0,279.14641666666665,200.0,12.859791676813837
2021-05-15,9.050139275766021,279.16175,200.0,12.981937073246218
2021-05-16,0.0,279.16679166666665,200.0,12.970813781980722
2021-05-17,7.038997214484684,279.16770833333334,200.0,12.993060364511717
2021-05-18,5.027855153203345,279.16770833333334,200.0,13.004190675289573
2021-05-19,0.0,279.167875,209.0,13.28354119536965
2021-05-20,0.0,279.169,209.0,13.305983752011572
2021-05-21,0.0,279.16966666666667,209.0,13.305983752011572
2021-05-22,0.0,279.16625,209.0,13.28354119536965
2021-05-23,0.0,279.161125,209.0,13.28354119536965
2021-05-24,0.0,279.15513636363636,209.0,13.238697960872864
2021-05-25,0.0,279.1513333333333,209.0,13.193910606220712
2021-05-26,0.0,279.1458333333333,209.0,13.16035854035984
2021-05-27,0.0,279.13991666666664,209.0,13.126834458119284
2021-05-28,0.0,279.1399583333333,209.0,13.104503736147816
2021-05-29,35.19498607242342,279.1621666666667,209.0,13.28354119536965
2021-05-30,7.541782729805019,279.19379166666664,209.0,13.46347193934032
2021-05-31,0.5027855153203346,279.1927083333333,300.0,17.6668459180513
2021-06-01,0.0,279.1811666666666,300.0,17.629475100366307
2021-06-02,0.0,279.1714583333333,300.0,17.517550549996763
2021-06-03,0.0,279.16254166666664,300.0,17.418284092326093
2021-06-04,0.0,279.1535833333333,300.0,17.33159813358295
2021-06-05,0.5027855153203346,279.1410833333333,300.0,17.220375309279504
2021-06-06,22.625348189415053,279.1658333333333,300.0,17.405892024333635
2021-06-07,7.0389972144846835,279.192,300.0,17.66683944413178
2021-06-08,0.0,279.17812499999997,300.0,17.592136666721895
2021-06-09,0.0,279.17108333333334,300.0,17.492714458242173
2021-06-10,0.0,279.16408333333334,300.0,17.418284092326093
2021-06-11,0.0,279.15708333333333,300.0,17.34397069258534
2021-06-12,0.0,279.14870833333333,300.0,17.294493472345756
2021-06-13,1.005571030640669,279.1430833333333,300.0,17.220375309279504
2021-06-14,27.150417827298064,279.1624166666667,300.0,17.31922557458056
2021-06-15,11.06128133704736,279.1897916666666,300.0,17.69176627203157
2021-06-16,0.0,279.1897916666666,300.0,17.66683944413178
2021-06-17,0.0,279.18525,300.0,17.61702463666158
2021-06-18,0.0,279.17991666666666,300.0,17.54239961855582
2021-06-19,40.222841225626766,279.19874999999996,300.0,17.754219159727533
2021-06-20,31.172701949860738,279.23066666666665,1000.0,35.88050635297742
2021-06-21,2.011142061281338,279.18845833333336,1200.0,36.52971028571175
2021-06-22,0.0,279.1447083333333,1200.0,35.33209932702344
2021-06-23,0.0,279.11175,499.0,23.870950293851088
2021-06-24,0.0,279.10383333333334,350.0,18.852321361761298
2021-06-25,0.0,279.10454166666665,350.0,18.890616445306463
2021-06-26,3.016713091922007,279.10816666666665,350.0,18.890616445306463
2021-06-27,12.569637883008363,279.11716666666666,350.0,18.980092475945213
2021-06-28,3.519498607242342,279.1285833333333,350.0,19.159514458193915
2021-06-29,0.0,279.1236,400.0,20.98764343113129
2021-06-30,0.0,279.11429166666665,400.0,20.855034975014668
2021-07-01,0.0,279.1068333333333,400.0,20.72273637833897
2021-07-02,0.0,279.1009583333333,400.0,20.64350616893219
2021-07-03,0.0,279.09404166666667,400.0,20.5907481607926
2021-07-04,0.0,279.0885,400.0,20.47222612794782
2021-07-05,0.0,279.08145833333333,400.0,20.38021390699737
2021-07-06,3.0167130919220075,279.08437499999997,330.0,17.829096668216117
2021-07-07,52.792479108635135,279.13145833333334,330.0,18.546948420289628
2021-07-08,0.0,279.1370416666667,330.0,18.534266303442653
2021-07-09,0.0,279.1356666666666,350.0,19.33955747879221
2021-07-10,0.0,279.1329583333333,350.0,19.313799082561
2021-07-11,0.0,279.1315,350.0,19.275186785418857
2021-07-12,0.0,279.12666666666667,350.0,19.210892017010064
2021-07-13,0.0,279.11829166666666,350.0,19.159514458193915
2021-07-14,0.0,279.11525,350.0,19.082543187900544
2021-07-15,0.0,279.11216666666667,350.0,19.031292438599152
2021-07-16,0.5027855153203346,279.111125,350.0,18.980092475945213
2021-07-17,46.75905292479111,279.15654166666667,350.0,19.43000239265064
2021-07-18,6.033426183844014,279.1752916666666,500.0,24.93754225606805
2021-07-19,2.011142061281338,279.16545833333333,500.0,24.782106288482627
2021-07-20,0.0,279.1546666666666,500.0,24.62702563788638
2021-07-21,14.643356643356642,279.1465,500.0,24.48635597520283
2021-07-22,6.833566433566434,279.1569583333333,500.0,24.683376572397616
2021-07-23,0.0,279.146125,500.0,24.472306823851397
2021-07-24,0.0,279.1337916666667,500.0,24.31794450575611
2021-07-25,2.440559440559441,279.1295,500.0,24.094062583885496
2021-07-26,53.2041958041958,279.16137499999996,500.0,24.852719731873094
2021-07-27,3.904895104895105,279.173875,500.0,24.96584205683008
2021-07-28,0.0,279.166625,500.0,24.88097813129812
2021-07-29,0.0,279.16091666666665,500.0,24.7397749322995
2021-07-30,0.0,279.155,500.0,24.612946800979294
2021-07-31,1.9524475524475524,279.1499166666667,500.0,24.45825767249996
2021-08-01,0.0,279.1390833333333,500.0,24.37403408869531
2021-08-02,0.0,279.1310833333333,500.0,24.247900973886026
2021-08-03,2.928671328671329,279.12595833333336,500.0,24.177928914323296
2021-08-04,0.0,279.11608333333334,500.0,23.96846596560979
2021-08-05,9.762237762237762,279.116,500.0,23.96846596560979
2021-08-06,2.928671328671329,279.11765217391303,500.0,23.982407875442163
2021-08-07,1.4643356643356644,279.10608333333334,500.0,23.857026314956556
2021-08-08,7.321678321678322,279.1066666666666,500.0,23.75967213179027
2021-08-09,0.4881118881118881,279.09654166666667,500.0,23.870944313202628
2021-08-10,0.0,279.079875,579.0,25.42024411799991
2021-08-11,0.0,279.07125,579.0,25.19266571860308
